Google service,Service description,Service ID,SKU ID,SKU description,Product taxonomy,Unit description,Per unit quantity,Tiered usage start,List price ($),
GCP,Compute Engine,6F81-5844-456A,EFCB-2D7A-52B6,N2 Instance Ram running in Netherlands,GCP > Compute > GCE > VMs On Demand > Memory: Per GB > N2,gibibyte hour,1,0,0.004664,
GCP,Compute Engine,6F81-5844-456A,A7C6-F754-76FF,N2 Instance Ram running in Zurich,GCP > Compute > GCE > VMs On Demand > Memory: Per GB > N2,gibibyte hour,1,0,0.005927,
GCP,Compute Engine,6F81-5844-456A,B319-78AD-242C,N2 Instance Ram running in Milan,GCP > Compute > GCE > VMs On Demand > Memory: Per GB > N2,gibibyte hour,1,0,0.00491492,
GCP,Compute Engine,6F81-5844-456A,F83E-0ED3-1C12,N2 Instance Ram running in Paris,GCP > Compute > GCE > VMs On Demand > Memory: Per GB > N2,gibibyte hour,1,0,0.00491492,
GCP,Compute Engine,6F81-5844-456A,CFB3-624B-6A52,N2 Instance Ram running in Japan,GCP > Compute > GCE > VMs On Demand > Memory: Per GB > N2,gibibyte hour,1,0,0.005419,
GCP,Compute Engine,6F81-5844-456A,CDAA-A05D-DE0B,N2 Instance Ram running in Doha,GCP > Compute > GCE > VMs On Demand > Memory: Per GB > N2,gibibyte hour,1,0,0.005147955,
GCP,Compute Engine,6F81-5844-456A,1CE2-252E-D1EA,N2 Instance Ram running in Dammam,GCP > Compute > GCE > VMs On Demand > Memory: Per GB > N2,gibibyte hour,1,0,0.0067792,
GCP,Compute Engine,6F81-5844-456A,A85D-97DD-5B85,N2 Instance Ram running in Israel,GCP > Compute > GCE > VMs On Demand > Memory: Per GB > N2,gibibyte hour,1,0,0.0046607,
GCP,Compute Engine,6F81-5844-456A,45C7-42BE-4253,N2 Instance Ram running in Montreal,GCP > Compute > GCE > VMs On Demand > Memory: Per GB > N2,gibibyte hour,1,0,0.004664,
GCP,Compute Engine,6F81-5844-456A,6BEF-1529-C828,N2 Instance Ram running in Toronto,GCP > Compute > GCE > VMs On Demand > Memory: Per GB > N2,gibibyte hour,1,0,0.004664,
GCP,Compute Engine,6F81-5844-456A,C84B-1AD4-8EAE,N2 Instance Ram running in Singapore,GCP > Compute > GCE > VMs On Demand > Memory: Per GB > N2,gibibyte hour,1,0,0.005226,
GCP,Compute Engine,6F81-5844-456A,6487-C110-BE19,N2 Instance Ram running in Sao Paulo,GCP > Compute > GCE > VMs On Demand > Memory: Per GB > N2,gibibyte hour,1,0,0.006725,
GCP,Compute Engine,6F81-5844-456A,0DC1-8F7F-175B,N2 Instance Ram running in Santiago,GCP > Compute > GCE > VMs On Demand > Memory: Per GB > N2,gibibyte hour,1,0,0.00605891,
GCP,Compute Engine,6F81-5844-456A,25E5-DDFF-6CD2,N2 Instance Ram running in Columbus,GCP > Compute > GCE > VMs On Demand > Memory: Per GB > N2,gibibyte hour,1,0,0.004237,
GCP,Compute Engine,6F81-5844-456A,2756-7DCF-9D01,N2 Instance Ram running in Dallas,GCP > Compute > GCE > VMs On Demand > Memory: Per GB > N2,gibibyte hour,1,0,0.00499966,
GCP,Compute Engine,6F81-5844-456A,28C0-92D5-8DE5,N2 Instance Ram running in Los Angeles,GCP > Compute > GCE > VMs On Demand > Memory: Per GB > N2,gibibyte hour,1,0,0.005089,
GCP,Compute Engine,6F81-5844-456A,CCE4-BB91-51FE,N2 Instance Ram running in Salt Lake City,GCP > Compute > GCE > VMs On Demand > Memory: Per GB > N2,gibibyte hour,1,0,0.005089,
GCP,Compute Engine,6F81-5844-456A,FA34-B408-E0FF,N2 Instance Ram running in Las Vegas,GCP > Compute > GCE > VMs On Demand > Memory: Per GB > N2,gibibyte hour,1,0,0.004771,
GCP,Compute Engine,6F81-5844-456A,A96B-6699-99E0,N2 Instance Ram running in Virginia,GCP > Compute > GCE > VMs On Demand > Memory: Per GB > N2,gibibyte hour,1,0,0.004771,
GCP,Compute Engine,6F81-5844-456A,3178-715E-CFB6,Spot Preemptible A2 Instance Core running in Americas,GCP > Compute > GCE > VMs Preemptible > Cores: 1 to 64 > Highcpu,hour,1,0,0.01264,
GCP,Compute Engine,6F81-5844-456A,181E-2669-7B82,Spot Preemptible A2 Instance Core running in Johannesburg,GCP > Compute > GCE > VMs Preemptible > Cores: 1 to 64 > Highcpu,hour,1,0,0.01240416,
GCP,Compute Engine,6F81-5844-456A,4B3A-30B6-F313,Spot Preemptible A2 Instance Core running in APAC,GCP > Compute > GCE > VMs Preemptible > Cores: 1 to 64 > Highcpu,hour,1,0,0.0094833,
GCP,Compute Engine,6F81-5844-456A,59D3-7EBA-A29B,Spot Preemptible A2 Instance Core running in Hong Kong,GCP > Compute > GCE > VMs Preemptible > Cores: 1 to 64 > Highcpu,hour,1,0,0.0094833,
GCP,Compute Engine,6F81-5844-456A,F891-E795-9493,Spot Preemptible A2 Instance Core running in Osaka,GCP > Compute > GCE > VMs Preemptible > Cores: 1 to 64 > Highcpu,hour,1,0,0.0094833,
GCP,Compute Engine,6F81-5844-456A,99BE-03FC-C4C1,Spot Preemptible A2 Instance Core running in Seoul,GCP > Compute > GCE > VMs Preemptible > Cores: 1 to 64 > Highcpu,hour,1,0,0.01625,
GCP,Compute Engine,6F81-5844-456A,C8DE-2D53-E1FC,Spot Preemptible A2 Instance Core running in Mumbai,GCP > Compute > GCE > VMs Preemptible > Cores: 1 to 64 > Highcpu,hour,1,0,0.0094833,
GCP,Compute Engine,6F81-5844-456A,6FA3-99BA-2D55,Spot Preemptible A2 Instance Core running in Delhi,GCP > Compute > GCE > VMs Preemptible > Cores: 1 to 64 > Highcpu,hour,1,0,0.01137996,
GCP,Compute Engine,6F81-5844-456A,1FDD-951A-DD50,Spot Preemptible A2 Instance Core running in Jakarta,GCP > Compute > GCE > VMs Preemptible > Cores: 1 to 64 > Highcpu,hour,1,0,0.0094833,
GCP,Compute Engine,6F81-5844-456A,5C9D-E331-A5DA,Spot Preemptible A2 Instance Core running in Sydney,GCP > Compute > GCE > VMs Preemptible > Cores: 1 to 64 > Highcpu,hour,1,0,0.0094833,
GCP,Compute Engine,6F81-5844-456A,2A7E-2B65-C8BA,Spot Preemptible A2 Instance Core running in Melbourne,GCP > Compute > GCE > VMs Preemptible > Cores: 1 to 64 > Highcpu,hour,1,0,0.013466286,
GCP,Compute Engine,6F81-5844-456A,D505-4AC1-C356,Spot Preemptible A2 Instance Core running in EMEA,GCP > Compute > GCE > VMs Preemptible > Cores: 1 to 64 > Highcpu,hour,1,0,0.0094833,
GCP,Compute Engine,6F81-5844-456A,07CC-5343-B8BC,Spot Preemptible A2 Instance Core running in Warsaw,GCP > Compute > GCE > VMs Preemptible > Cores: 1 to 64 > Highcpu,hour,1,0,0.0094833,
GCP,Compute Engine,6F81-5844-456A,E5FF-C201-C98E,Spot Preemptible A2 Instance Core running in Finland,GCP > Compute > GCE > VMs Preemptible > Cores: 1 to 64 > Highcpu,hour,1,0,0.0094833,
GCP,Compute Engine,6F81-5844-456A,F309-AC2A-779E,Spot Preemptible A2 Instance Core running in Madrid,GCP > Compute > GCE > VMs Preemptible > Cores: 1 to 64 > Highcpu,hour,1,0,0.01119029,
GCP,Compute Engine,6F81-5844-456A,EF77-6A4A-22BA,Spot Preemptible A2 Instance Core running in Berlin,GCP > Compute > GCE > VMs Preemptible > Cores: 1 to 64 > Highcpu,hour,1,0,0.01460428,
GCP,Compute Engine,6F81-5844-456A,93C9-81F5-E4B1,Spot Preemptible A2 Instance Core running in Turin,GCP > Compute > GCE > VMs Preemptible > Cores: 1 to 64 > Highcpu,hour,1,0,0.01223346,
GCP,Compute Engine,6F81-5844-456A,8553-0FD7-7459,Spot Preemptible A2 Instance Core running in London,GCP > Compute > GCE > VMs Preemptible > Cores: 1 to 64 > Highcpu,hour,1,0,0.0094833,
GCP,Compute Engine,6F81-5844-456A,9BC7-1DE7-F789,Spot Preemptible A2 Instance Core running in Frankfurt,GCP > Compute > GCE > VMs Preemptible > Cores: 1 to 64 > Highcpu,hour,1,0,0.0094833,
GCP,Compute Engine,6F81-5844-456A,E540-EA28-2318,Spot Preemptible A2 Instance Core running in Netherlands,GCP > Compute > GCE > VMs Preemptible > Cores: 1 to 64 > Highcpu,hour,1,0,0.01392,
GCP,Compute Engine,6F81-5844-456A,E1A0-6508-1F8D,Spot Preemptible A2 Instance Core running in Zurich,GCP > Compute > GCE > VMs Preemptible > Cores: 1 to 64 > Highcpu,hour,1,0,0.0094833,
GCP,Compute Engine,6F81-5844-456A,CCCB-86BB-3A23,Spot Preemptible A2 Instance Core running in Milan,GCP > Compute > GCE > VMs Preemptible > Cores: 1 to 64 > Highcpu,hour,1,0,0.01100063,
GCP,Compute Engine,6F81-5844-456A,A071-1451-7D78,Spot Preemptible A2 Instance Core running in Paris,GCP > Compute > GCE > VMs Preemptible > Cores: 1 to 64 > Highcpu,hour,1,0,0.01100063,
GCP,Compute Engine,6F81-5844-456A,4318-3808-481C,Spot Preemptible A2 Instance Core running in Japan,GCP > Compute > GCE > VMs Preemptible > Cores: 1 to 64 > Highcpu,hour,1,0,0.01625,
GCP,Compute Engine,6F81-5844-456A,BD59-591C-5B14,Spot Preemptible A2 Instance Core running in Doha,GCP > Compute > GCE > VMs Preemptible > Cores: 1 to 64 > Highcpu,hour,1,0,0.01152221,
GCP,Compute Engine,6F81-5844-456A,7E6F-6C14-1B54,Spot Preemptible A2 Instance Core running in Dammam,GCP > Compute > GCE > VMs Preemptible > Cores: 1 to 64 > Highcpu,hour,1,0,0.01517328,
GCP,Compute Engine,6F81-5844-456A,442B-2041-C42D,Spot Preemptible A2 Instance Core running in Israel,GCP > Compute > GCE > VMs Preemptible > Cores: 1 to 64 > Highcpu,hour,1,0,0.01391,
GCP,Compute Engine,6F81-5844-456A,C75B-922C-ECCC,Spot Preemptible A2 Instance Core running in Montreal,GCP > Compute > GCE > VMs Preemptible > Cores: 1 to 64 > Highcpu,hour,1,0,0.0094833,
GCP,Compute Engine,6F81-5844-456A,99CD-FECD-591B,Spot Preemptible A2 Instance Core running in Toronto,GCP > Compute > GCE > VMs Preemptible > Cores: 1 to 64 > Highcpu,hour,1,0,0.01043163,
GCP,Compute Engine,6F81-5844-456A,960A-A3F4-7AD1,Spot Preemptible A2 Instance Core running in Singapore,GCP > Compute > GCE > VMs Preemptible > Cores: 1 to 64 > Highcpu,hour,1,0,0.0156,
GCP,Compute Engine,6F81-5844-456A,8DEB-1A9B-4562,Spot Preemptible A2 Instance Core running in Sao Paulo,GCP > Compute > GCE > VMs Preemptible > Cores: 1 to 64 > Highcpu,hour,1,0,0.0094833,
GCP,Compute Engine,6F81-5844-456A,8678-32DA-874C,Spot Preemptible A2 Instance Core running in Santiago,GCP > Compute > GCE > VMs Preemptible > Cores: 1 to 64 > Highcpu,hour,1,0,0.013561119,
GCP,Compute Engine,6F81-5844-456A,778E-586F-F94C,Spot Preemptible A2 Instance Core running in Columbus,GCP > Compute > GCE > VMs Preemptible > Cores: 1 to 64 > Highcpu,hour,1,0,0.01074,
GCP,Compute Engine,6F81-5844-456A,126B-F492-B56B,Spot Preemptible A2 Instance Core running in Dallas,GCP > Compute > GCE > VMs Preemptible > Cores: 1 to 64 > Highcpu,hour,1,0,0.01119029,
GCP,Compute Engine,6F81-5844-456A,4FF2-E7B1-2611,Spot Preemptible A2 Instance Core running in Los Angeles,GCP > Compute > GCE > VMs Preemptible > Cores: 1 to 64 > Highcpu,hour,1,0,0.0094833,
GCP,Compute Engine,6F81-5844-456A,D225-43AC-679B,Spot Preemptible A2 Instance Core running in Salt Lake City,GCP > Compute > GCE > VMs Preemptible > Cores: 1 to 64 > Highcpu,hour,1,0,0.01519,
GCP,Compute Engine,6F81-5844-456A,EB3E-D435-C7C1,Spot Preemptible A2 Instance Core running in Las Vegas,GCP > Compute > GCE > VMs Preemptible > Cores: 1 to 64 > Highcpu,hour,1,0,0.01424,
GCP,Compute Engine,6F81-5844-456A,3C56-35EB-408C,Spot Preemptible A2 Instance Core running in Virginia,GCP > Compute > GCE > VMs Preemptible > Cores: 1 to 64 > Highcpu,hour,1,0,0.01282,
GCP,Compute Engine,6F81-5844-456A,65A3-16DB-D57A,Spot Preemptible A2 Instance Ram running in Americas,GCP > Compute > GCE > VMs Preemptible > Memory: Per GB > A2,gibibyte hour,1,0,0.001695,
GCP,Compute Engine,6F81-5844-456A,559E-FCE3-178B,Spot Preemptible A2 Instance Ram running in Johannesburg,GCP > Compute > GCE > VMs Preemptible > Memory: Per GB > A2,gibibyte hour,1,0,0.001662599,
GCP,Compute Engine,6F81-5844-456A,ABCA-872F-DB2B,Spot Preemptible A2 Instance Ram running in APAC,GCP > Compute > GCE > VMs Preemptible > Memory: Per GB > A2,gibibyte hour,1,0,0.0012711,
GCP,Compute Engine,6F81-5844-456A,DAC6-E542-55FD,Spot Preemptible A2 Instance Ram running in Hong Kong,GCP > Compute > GCE > VMs Preemptible > Memory: Per GB > A2,gibibyte hour,1,0,0.0012711,
GCP,Compute Engine,6F81-5844-456A,F5D9-F396-CBD3,Spot Preemptible A2 Instance Ram running in Osaka,GCP > Compute > GCE > VMs Preemptible > Memory: Per GB > A2,gibibyte hour,1,0,0.0012711,
GCP,Compute Engine,6F81-5844-456A,4BF2-F34A-73D4,Spot Preemptible A2 Instance Ram running in Seoul,GCP > Compute > GCE > VMs Preemptible > Memory: Per GB > A2,gibibyte hour,1,0,0.002168,
GCP,Compute Engine,6F81-5844-456A,C5C8-40DC-0E76,Spot Preemptible A2 Instance Ram running in Mumbai,GCP > Compute > GCE > VMs Preemptible > Memory: Per GB > A2,gibibyte hour,1,0,0.0012711,
GCP,Compute Engine,6F81-5844-456A,BF86-05F3-6CD8,Spot Preemptible A2 Instance Ram running in Delhi,GCP > Compute > GCE > VMs Preemptible > Memory: Per GB > A2,gibibyte hour,1,0,0.00152532,
GCP,Compute Engine,6F81-5844-456A,CD7D-7AA8-8C99,Spot Preemptible A2 Instance Ram running in Jakarta,GCP > Compute > GCE > VMs Preemptible > Memory: Per GB > A2,gibibyte hour,1,0,0.0012711,
GCP,Compute Engine,6F81-5844-456A,1942-5CBF-D182,Spot Preemptible A2 Instance Ram running in Sydney,GCP > Compute > GCE > VMs Preemptible > Memory: Per GB > A2,gibibyte hour,1,0,0.0012711,
GCP,Compute Engine,6F81-5844-456A,1939-DABF-745E,Spot Preemptible A2 Instance Ram running in Melbourne,GCP > Compute > GCE > VMs Preemptible > Memory: Per GB > A2,gibibyte hour,1,0,0.001804962,
GCP,Compute Engine,6F81-5844-456A,4894-4C80-B7F3,Spot Preemptible A2 Instance Ram running in EMEA,GCP > Compute > GCE > VMs Preemptible > Memory: Per GB > A2,gibibyte hour,1,0,0.0012711,
GCP,Compute Engine,6F81-5844-456A,E58B-9356-8C82,Spot Preemptible A2 Instance Ram running in Warsaw,GCP > Compute > GCE > VMs Preemptible > Memory: Per GB > A2,gibibyte hour,1,0,0.0012711,
GCP,Compute Engine,6F81-5844-456A,66D4-F45C-28EA,Spot Preemptible A2 Instance Ram running in Finland,GCP > Compute > GCE > VMs Preemptible > Memory: Per GB > A2,gibibyte hour,1,0,0.0012711,
GCP,Compute Engine,6F81-5844-456A,8476-0159-89F4,Spot Preemptible A2 Instance Ram running in Madrid,GCP > Compute > GCE > VMs Preemptible > Memory: Per GB > A2,gibibyte hour,1,0,0.001499898,
GCP,Compute Engine,6F81-5844-456A,1CD3-BD18-D0AC,Spot Preemptible A2 Instance Ram running in Berlin,GCP > Compute > GCE > VMs Preemptible > Memory: Per GB > A2,gibibyte hour,1,0,0.001957494,
GCP,Compute Engine,6F81-5844-456A,933F-4FB1-586C,Spot Preemptible A2 Instance Ram running in Turin,GCP > Compute > GCE > VMs Preemptible > Memory: Per GB > A2,gibibyte hour,1,0,0.001639719,
GCP,Compute Engine,6F81-5844-456A,1374-C693-D34C,Spot Preemptible A2 Instance Ram running in London,GCP > Compute > GCE > VMs Preemptible > Memory: Per GB > A2,gibibyte hour,1,0,0.0012711,
GCP,Compute Engine,6F81-5844-456A,1B70-14AC-8649,Spot Preemptible A2 Instance Ram running in Frankfurt,GCP > Compute > GCE > VMs Preemptible > Memory: Per GB > A2,gibibyte hour,1,0,0.0012711,
GCP,Compute Engine,6F81-5844-456A,D847-3FF3-B717,Spot Preemptible A2 Instance Ram running in Netherlands,GCP > Compute > GCE > VMs Preemptible > Memory: Per GB > A2,gibibyte hour,1,0,0.001866,
GCP,Compute Engine,6F81-5844-456A,8961-9580-8A61,Spot Preemptible A2 Instance Ram running in Zurich,GCP > Compute > GCE > VMs Preemptible > Memory: Per GB > A2,gibibyte hour,1,0,0.0012711,
GCP,Compute Engine,6F81-5844-456A,077C-73B3-7F25,Spot Preemptible A2 Instance Ram running in Milan,GCP > Compute > GCE > VMs Preemptible > Memory: Per GB > A2,gibibyte hour,1,0,0.001474476,
GCP,Compute Engine,6F81-5844-456A,2EE1-AFE1-99F1,Spot Preemptible A2 Instance Ram running in Paris,GCP > Compute > GCE > VMs Preemptible > Memory: Per GB > A2,gibibyte hour,1,0,0.001474476,
GCP,Compute Engine,6F81-5844-456A,2F65-AE21-D75D,Spot Preemptible A2 Instance Ram running in Japan,GCP > Compute > GCE > VMs Preemptible > Memory: Per GB > A2,gibibyte hour,1,0,0.002168,
GCP,Compute Engine,6F81-5844-456A,F966-85E6-96EC,Spot Preemptible A2 Instance Ram running in Doha,GCP > Compute > GCE > VMs Preemptible > Memory: Per GB > A2,gibibyte hour,1,0,0.001544387,
GCP,Compute Engine,6F81-5844-456A,99B7-2E70-8F9C,Spot Preemptible A2 Instance Ram running in Dammam,GCP > Compute > GCE > VMs Preemptible > Memory: Per GB > A2,gibibyte hour,1,0,0.00203376,
GCP,Compute Engine,6F81-5844-456A,6DC6-42A3-A8A8,Spot Preemptible A2 Instance Ram running in Israel,GCP > Compute > GCE > VMs Preemptible > Memory: Per GB > A2,gibibyte hour,1,0,0.001864,
GCP,Compute Engine,6F81-5844-456A,2093-06D5-2356,Spot Preemptible A2 Instance Ram running in Montreal,GCP > Compute > GCE > VMs Preemptible > Memory: Per GB > A2,gibibyte hour,1,0,0.0012711,
GCP,Compute Engine,6F81-5844-456A,0A76-D68B-6235,Spot Preemptible A2 Instance Ram running in Toronto,GCP > Compute > GCE > VMs Preemptible > Memory: Per GB > A2,gibibyte hour,1,0,0.00139821,
GCP,Compute Engine,6F81-5844-456A,7AF9-D5F3-1235,Spot Preemptible A2 Instance Ram running in Singapore,GCP > Compute > GCE > VMs Preemptible > Memory: Per GB > A2,gibibyte hour,1,0,0.00209,
GCP,Compute Engine,6F81-5844-456A,EC0D-58D3-B73E,Spot Preemptible A2 Instance Ram running in Sao Paulo,GCP > Compute > GCE > VMs Preemptible > Memory: Per GB > A2,gibibyte hour,1,0,0.0012711,
GCP,Compute Engine,6F81-5844-456A,A64C-6C54-557C,Spot Preemptible A2 Instance Ram running in Santiago,GCP > Compute > GCE > VMs Preemptible > Memory: Per GB > A2,gibibyte hour,1,0,0.001817673,
GCP,Compute Engine,6F81-5844-456A,FD30-2572-11AB,Spot Preemptible A2 Instance Ram running in Columbus,GCP > Compute > GCE > VMs Preemptible > Memory: Per GB > A2,gibibyte hour,1,0,0.001441,
GCP,Compute Engine,6F81-5844-456A,CD23-2AEE-570F,Spot Preemptible A2 Instance Ram running in Dallas,GCP > Compute > GCE > VMs Preemptible > Memory: Per GB > A2,gibibyte hour,1,0,0.001499898,
GCP,Compute Engine,6F81-5844-456A,C28A-E1D3-FFDD,Spot Preemptible A2 Instance Ram running in Los Angeles,GCP > Compute > GCE > VMs Preemptible > Memory: Per GB > A2,gibibyte hour,1,0,0.0012711,
GCP,Compute Engine,6F81-5844-456A,CC76-1C82-19A3,Spot Preemptible A2 Instance Ram running in Salt Lake City,GCP > Compute > GCE > VMs Preemptible > Memory: Per GB > A2,gibibyte hour,1,0,0.002036,
GCP,Compute Engine,6F81-5844-456A,A92E-5181-F8DD,Spot Preemptible A2 Instance Ram running in Las Vegas,GCP > Compute > GCE > VMs Preemptible > Memory: Per GB > A2,gibibyte hour,1,0,0.001908,
GCP,Compute Engine,6F81-5844-456A,F213-7415-3572,Spot Preemptible A2 Instance Ram running in Virginia,GCP > Compute > GCE > VMs Preemptible > Memory: Per GB > A2,gibibyte hour,1,0,0.001717,
GCP,Compute Engine,6F81-5844-456A,CD98-F792-88FF,Spot Preemptible C2D AMD Instance Core running in Americas,GCP > Compute > GCE > VMs Preemptible > Cores: Per Core > C2D,hour,1,0,0.0064,
GCP,Compute Engine,6F81-5844-456A,B949-E59C-2F35,Spot Preemptible C2D AMD Instance Core running in Johannesburg,GCP > Compute > GCE > VMs Preemptible > Cores: Per Core > C2D,hour,1,0,0.008197236,
GCP,Compute Engine,6F81-5844-456A,98A7-3E98-7575,Spot Preemptible C2D AMD Instance Core running in APAC,GCP > Compute > GCE > VMs Preemptible > Cores: Per Core > C2D,hour,1,0,0.01021,
GCP,Compute Engine,6F81-5844-456A,E485-74BB-7CEC,Spot Preemptible C2D AMD Instance Core running in Hong Kong,GCP > Compute > GCE > VMs Preemptible > Cores: Per Core > C2D,hour,1,0,0.010008,
GCP,Compute Engine,6F81-5844-456A,8B13-2448-B149,Spot Preemptible C2D AMD Instance Core running in Osaka,GCP > Compute > GCE > VMs Preemptible > Cores: Per Core > C2D,hour,1,0,0.009187,
GCP,Compute Engine,6F81-5844-456A,EB6C-A7B2-F02B,Spot Preemptible C2D AMD Instance Core running in Seoul,GCP > Compute > GCE > VMs Preemptible > Cores: Per Core > C2D,hour,1,0,0.009187,
GCP,Compute Engine,6F81-5844-456A,93B0-3BA7-A477,Spot Preemptible C2D AMD Instance Core running in Mumbai,GCP > Compute > GCE > VMs Preemptible > Cores: Per Core > C2D,hour,1,0,0.00334,
GCP,Compute Engine,6F81-5844-456A,D88C-382A-3C84,Spot Preemptible C2D AMD Instance Core running in Delhi,GCP > Compute > GCE > VMs Preemptible > Cores: Per Core > C2D,hour,1,0,0.008593,
GCP,Compute Engine,6F81-5844-456A,B8F8-1394-F724,Spot Preemptible C2D AMD Instance Core running in Jakarta,GCP > Compute > GCE > VMs Preemptible > Cores: Per Core > C2D,hour,1,0,0.00962,
GCP,Compute Engine,6F81-5844-456A,A810-8180-0E4E,Spot Preemptible C2D AMD Instance Core running in Sydney,GCP > Compute > GCE > VMs Preemptible > Cores: Per Core > C2D,hour,1,0,0.010155,
GCP,Compute Engine,6F81-5844-456A,C42B-72D2-2200,Spot Preemptible C2D AMD Instance Core running in Melbourne,GCP > Compute > GCE > VMs Preemptible > Cores: Per Core > C2D,hour,1,0,0.010155,
GCP,Compute Engine,6F81-5844-456A,A6E9-F93D-32FC,Spot Preemptible C2D AMD Instance Core running in EMEA,GCP > Compute > GCE > VMs Preemptible > Cores: Per Core > C2D,hour,1,0,0.00613,
GCP,Compute Engine,6F81-5844-456A,D590-BC1E-9739,Spot Preemptible C2D AMD Instance Core running in Warsaw,GCP > Compute > GCE > VMs Preemptible > Cores: Per Core > C2D,hour,1,0,0.009217,
GCP,Compute Engine,6F81-5844-456A,CEBB-F024-BD4D,Spot Preemptible C2D AMD Instance Core running in Finland,GCP > Compute > GCE > VMs Preemptible > Cores: Per Core > C2D,hour,1,0,0.007877,
GCP,Compute Engine,6F81-5844-456A,6060-D066-6B67,Spot Preemptible C2D AMD Instance Core running in Madrid,GCP > Compute > GCE > VMs Preemptible > Cores: Per Core > C2D,hour,1,0,0.00844172,
GCP,Compute Engine,6F81-5844-456A,6C1B-5C2B-5775,Spot Preemptible C2D AMD Instance Core running in Berlin,GCP > Compute > GCE > VMs Preemptible > Cores: Per Core > C2D,hour,1,0,0.00965118,
GCP,Compute Engine,6F81-5844-456A,24DE-1F12-245E,Spot Preemptible C2D AMD Instance Core running in Turin,GCP > Compute > GCE > VMs Preemptible > Cores: Per Core > C2D,hour,1,0,0.00808443,
GCP,Compute Engine,6F81-5844-456A,A9DE-52CD-CC94,Spot Preemptible C2D AMD Instance Core running in London,GCP > Compute > GCE > VMs Preemptible > Cores: Per Core > C2D,hour,1,0,0.00728,
GCP,Compute Engine,6F81-5844-456A,40A6-B1DC-977D,Spot Preemptible C2D AMD Instance Core running in Frankfurt,GCP > Compute > GCE > VMs Preemptible > Cores: Per Core > C2D,hour,1,0,0.01027,
GCP,Compute Engine,6F81-5844-456A,497D-B9E1-0CE3,Spot Preemptible C2D AMD Instance Core running in Netherlands,GCP > Compute > GCE > VMs Preemptible > Cores: Per Core > C2D,hour,1,0,0.00715,
GCP,Compute Engine,6F81-5844-456A,CD65-1060-A900,Spot Preemptible C2D AMD Instance Core running in Zurich,GCP > Compute > GCE > VMs Preemptible > Cores: Per Core > C2D,hour,1,0,0.010008,
GCP,Compute Engine,6F81-5844-456A,A99C-672B-F84C,Spot Preemptible C2D AMD Instance Core running in Milan,GCP > Compute > GCE > VMs Preemptible > Cores: Per Core > C2D,hour,1,0,0.00829864,
GCP,Compute Engine,6F81-5844-456A,EB79-3707-0465,Spot Preemptible C2D AMD Instance Core running in Paris,GCP > Compute > GCE > VMs Preemptible > Cores: Per Core > C2D,hour,1,0,0.00829864,
GCP,Compute Engine,6F81-5844-456A,5615-7ACB-2183,Spot Preemptible C2D AMD Instance Core running in Japan,GCP > Compute > GCE > VMs Preemptible > Cores: Per Core > C2D,hour,1,0,0.009187,
GCP,Compute Engine,6F81-5844-456A,5D47-638E-7BDC,Spot Preemptible C2D AMD Instance Core running in Doha,GCP > Compute > GCE > VMs Preemptible > Cores: Per Core > C2D,hour,1,0,0.007614405,
GCP,Compute Engine,6F81-5844-456A,CB6B-7FBD-33AA,Spot Preemptible C2D AMD Instance Core running in Dammam,GCP > Compute > GCE > VMs Preemptible > Cores: Per Core > C2D,hour,1,0,0.0100272,
GCP,Compute Engine,6F81-5844-456A,2B39-2BD7-6F54,Spot Preemptible C2D AMD Instance Core running in Israel,GCP > Compute > GCE > VMs Preemptible > Cores: Per Core > C2D,hour,1,0,0.0078694,
GCP,Compute Engine,6F81-5844-456A,42C6-0C9C-45AF,Spot Preemptible C2D AMD Instance Core running in Montreal,GCP > Compute > GCE > VMs Preemptible > Cores: Per Core > C2D,hour,1,0,0.007877,
GCP,Compute Engine,6F81-5844-456A,4169-9992-32B6,Spot Preemptible C2D AMD Instance Core running in Toronto,GCP > Compute > GCE > VMs Preemptible > Cores: Per Core > C2D,hour,1,0,0.007877,
GCP,Compute Engine,6F81-5844-456A,03D1-98E2-08AD,Spot Preemptible C2D AMD Instance Core running in Singapore,GCP > Compute > GCE > VMs Preemptible > Cores: Per Core > C2D,hour,1,0,0.00683,
GCP,Compute Engine,6F81-5844-456A,06C8-0E97-2DEC,Spot Preemptible C2D AMD Instance Core running in Sao Paulo,GCP > Compute > GCE > VMs Preemptible > Cores: Per Core > C2D,hour,1,0,0.01136,
GCP,Compute Engine,6F81-5844-456A,54BE-099F-981E,Spot Preemptible C2D AMD Instance Core running in Santiago,GCP > Compute > GCE > VMs Preemptible > Cores: Per Core > C2D,hour,1,0,0.01023022,
GCP,Compute Engine,6F81-5844-456A,53D3-D6A4-4071,Spot Preemptible C2D AMD Instance Core running in Columbus,GCP > Compute > GCE > VMs Preemptible > Cores: Per Core > C2D,hour,1,0,0.007154,
GCP,Compute Engine,6F81-5844-456A,CF64-11E3-6763,Spot Preemptible C2D AMD Instance Core running in Dallas,GCP > Compute > GCE > VMs Preemptible > Cores: Per Core > C2D,hour,1,0,0.00844172,
GCP,Compute Engine,6F81-5844-456A,A9C6-5585-F0E2,Spot Preemptible C2D AMD Instance Core running in Los Angeles,GCP > Compute > GCE > VMs Preemptible > Cores: Per Core > C2D,hour,1,0,0.0086,
